ID_Sujeto,Origen_Form,Identidad,Bloque,Dilema,Categoria,Respuesta
Suj_016,Respuestas de formulario 2,AQS,Bloque_9,Bloque_CON,5,Opción 1
Suj_016,Respuestas de formulario 2,AJK,Bloque_11,Bloque_CON,6,Opción 1
Suj_016,Respuestas de formulario 2,AEF,Bloque_1,Dist,1,Opción 1
Suj_016,Respuestas de formulario 2,AGH,Bloque_5,Dist,2,Opción 2
Suj_016,Respuestas de formulario 2,ALM,Bloque_7,Dist,3,Opción 2
Suj_016,Respuestas de formulario 2,ABC,Bloque_3,Dist,4,Opción 1
Suj_016,Respuestas de formulario 2,AQS,Bloque_9,Dist,5,Opción 1
Suj_016,Respuestas de formulario 2,-,Bloque_0,Atencion,2,Opción 3
Suj_016,Respuestas de formulario 2,AJK,Bloque_11,Dist,6,Opción 1
Suj_016,Respuestas de formulario 2,AEF,Bloque_1,Bloque_SIN,1,Opción 1
Suj_016,Respuestas de formulario 2,AGH,Bloque_5,Bloque_SIN,2,Opción 1
Suj_016,Respuestas de formulario 2,ALM,Bloque_7,Bloque_SIN,3,Opción 2
Suj_016,Respuestas de formulario 2,-,Bloque_0,Atencion,3,Opción 3
Suj_016,Respuestas de formulario 2,ABC,Bloque_3,Bloque_SIN,4,Opción 1
Suj_016,Respuestas de formulario 2,AQS,Bloque_9,Bloque_SIN,5,Opción 1
Suj_016,Respuestas de formulario 2,AJK,Bloque_11,Bloque_SIN,6,Opción 1
Suj_017,Respuestas de formulario 2,AEF,Bloque_1,Bloque_CON,1,Opción 1
Suj_017,Respuestas de formulario 2,AGH,Bloque_5,Bloque_CON,2,Opción 2
Suj_017,Respuestas de formulario 2,-,Bloque_0,Atencion,1,Opción 3
Suj_017,Respuestas de formulario 2,ALM,Bloque_7,Bloque_CON,3,Opción 2
Suj_017,Respuestas de formulario 2,ABC,Bloque_3,Bloque_CON,4,Opción 1
Suj_017,Respuestas de formulario 2,AQS,Bloque_9,Bloque_CON,5,Opción 2
Suj_017,Respuestas de formulario 2,AJK,Bloque_11,Bloque_CON,6,Opción 2
Suj_017,Respuestas de formulario 2,AEF,Bloque_1,Dist,1,Opción 1
Suj_017,Respuestas de formulario 2,AGH,Bloque_5,Dist,2,Opción 2
Suj_017,Respuestas de formulario 2,ALM,Bloque_7,Dist,3,Opción 2
Suj_017,Respuestas de formulario 2,ABC,Bloque_3,Dist,4,Opción 1
Suj_017,Respuestas de formulario 2,AQS,Bloque_9,Dist,5,Opción 2
Suj_017,Respuestas de formulario 2,-,Bloque_0,Atencion,2,Opción 3
Suj_017,Respuestas de formulario 2,AJK,Bloque_11,Dist,6,Opción 2
Suj_017,Respuestas de formulario 2,AEF,Bloque_1,Bloque_SIN,1,Opción 1
Suj_017,Respuestas de formulario 2,AGH,Bloque_5,Bloque_SIN,2,Opción 2
Suj_017,Respuestas de formulario 2,ALM,Bloque_7,Bloque_SIN,3,Opción 2
Suj_017,Respuestas de formulario 2,-,Bloque_0,Atencion,3,Opción 3
Suj_017,Respuestas de formulario 2,ABC,Bloque_3,Bloque_SIN,4,Opción 1
Suj_017,Respuestas de formulario 2,AQS,Bloque_9,Bloque_SIN,5,Opción 2
Suj_017,Respuestas de formulario 2,AJK,Bloque_11,Bloque_SIN,6,Opción 2
Suj_018,Respuestas de formulario 2,AEF,Bloque_1,Bloque_CON,1,Opción 1
Suj_018,Respuestas de formulario 2,AGH,Bloque_5,Bloque_CON,2,Opción 2
Suj_018,Respuestas de formulario 2,-,Bloque_0,Atencion,1,Opción 3
Suj_018,Respuestas de formulario 2,ALM,Bloque_7,Bloque_CON,3,Opción 2
Suj_018,Respuestas de formulario 2,ABC,Bloque_3,Bloque_CON,4,Opción 1
Suj_018,Respuestas de formulario 2,AQS,Bloque_9,Bloque_CON,5,Opción 2
Suj_018,Respuestas de formulario 2,AJK,Bloque_11,Bloque_CON,6,Opción 2
Suj_018,Respuestas de formulario 2,AEF,Bloque_1,Dist,1,Opción 1
Suj_018,Respuestas de formulario 2,AGH,Bloque_5,Dist,2,Opción 2
Suj_018,Respuestas de formulario 2,ALM,Bloque_7,Dist,3,Opción 2
Suj_018,Respuestas de formulario 2,ABC,Bloque_3,Dist,4,Opción 1
Suj_018,Respuestas de formulario 2,AQS,Bloque_9,Dist,5,Opción 2
Suj_018,Respuestas de formulario 2,-,Bloque_0,Atencion,2,Opción 3
Suj_018,Respuestas de formulario 2,AJK,Bloque_11,Dist,6,Opción 2
Suj_018,Respuestas de formulario 2,AEF,Bloque_1,Bloque_SIN,1,Opción 1
Suj_018,Respuestas de formulario 2,AGH,Bloque_5,Bloque_SIN,2,Opción 2
Suj_018,Respuestas de formulario 2,ALM,Bloque_7,Bloque_SIN,3,Opción 2
Suj_018,Respuestas de formulario 2,-,Bloque_0,Atencion,3,Opción 3
Suj_018,Respuestas de formulario 2,ABC,Bloque_3,Bloque_SIN,4,Opción 1
Suj_018,Respuestas de formulario 2,AQS,Bloque_9,Bloque_SIN,5,Opción 2
Suj_018,Respuestas de formulario 2,AJK,Bloque_11,Bloque_SIN,6,Opción 2
Suj_019,Respuestas de formulario 2,AEF,Bloque_1,Bloque_CON,1,Opción 2
Suj_019,Respuestas de formulario 2,AGH,Bloque_5,Bloque_CON,2,Opción 2
Suj_019,Respuestas de formulario 2,-,Bloque_0,Atencion,1,Opción 3
Suj_019,Respuestas de formulario 2,ALM,Bloque_7,Bloque_CON,3,Opción 2
Suj_019,Respuestas de formulario 2,ABC,Bloque_3,Bloque_CON,4,Opción 1
Suj_019,Respuestas de formulario 2,AQS,Bloque_9,Bloque_CON,5,Opción 2
Suj_019,Respuestas de formulario 2,AJK,Bloque_11,Bloque_CON,6,Opción 2
Suj_019,Respuestas de formulario 2,AEF,Bloque_1,Dist,1,Opción 2
Suj_019,Respuestas de formulario 2,AGH,Bloque_5,Dist,2,Opción 2
Suj_019,Respuestas de formulario 2,ALM,Bloque_7,Dist,3,Opción 2
Suj_019,Respuestas de formulario 2,ABC,Bloque_3,Dist,4,Opción 1
Suj_019,Respuestas de formulario 2,AQS,Bloque_9,Dist,5,Opción 2
Suj_019,Respuestas de formulario 2,-,Bloque_0,Atencion,2,Opción 3
Suj_019,Respuestas de formulario 2,AJK,Bloque_11,Dist,6,Opción 2
Suj_019,Respuestas de formulario 2,AEF,Bloque_1,Bloque_SIN,1,Opción 2
Suj_019,Respuestas de formulario 2,AGH,Bloque_5,Bloque_SIN,2,Opción 2
Suj_019,Respuestas de formulario 2,ALM,Bloque_7,Bloque_SIN,3,Opción 2
Suj_019,Respuestas de formulario 2,-,Bloque_0,Atencion,3,Opción 3
Suj_019,Respuestas de formulario 2,ABC,Bloque_3,Bloque_SIN,4,Opción 1
Suj_019,Respuestas de formulario 2,AQS,Bloque_9,Bloque_SIN,5,Opción 2
Suj_019,Respuestas de formulario 2,AJK,Bloque_11,Bloque_SIN,6,Opción 2
Suj_020,Respuestas de formulario 2,AEF,Bloque_1,Bloque_CON,1,Opción 1
Suj_020,Respuestas de formulario 2,AGH,Bloque_5,Bloque_CON,2,Opción 2
Suj_020,Respuestas de formulario 2,-,Bloque_0,Atencion,1,Opción 2
Suj_020,Respuestas de formulario 2,ALM,Bloque_7,Bloque_CON,3,Opción 2
Suj_020,Respuestas de formulario 2,ABC,Bloque_3,Bloque_CON,4,Opción 1
Suj_020,Respuestas de formulario 2,AQS,Bloque_9,Bloque_CON,5,Opción 1
Suj_020,Respuestas de formulario 2,AJK,Bloque_11,Bloque_CON,6,Opción 2
Suj_020,Respuestas de formulario 2,AEF,Bloque_1,Dist,1,Opción 2
Suj_020,Respuestas de formulario 2,AGH,Bloque_5,Dist,2,Opción 2
Suj_020,Respuestas de formulario 2,ALM,Bloque_7,Dist,3,Opción 1
Suj_020,Respuestas de formulario 2,ABC,Bloque_3,Dist,4,Opción 2
Suj_020,Respuestas de formulario 2,AQS,Bloque_9,Dist,5,Opción 1
Suj_020,Respuestas de formulario 2,-,Bloque_0,Atencion,2,Opción 1
Suj_020,Respuestas de formulario 2,AJK,Bloque_11,Dist,6,Opción 2
Suj_020,Respuestas de formulario 2,AEF,Bloque_1,Bloque_SIN,1,Opción 2
Suj_020,Respuestas de formulario 2,AGH,Bloque_5,Bloque_SIN,2,Opción 2
Suj_020,Respuestas de formulario 2,ALM,Bloque_7,Bloque_SIN,3,Opción 1
Suj_020,Respuestas de formulario 2,-,Bloque_0,Atencion,3,Opción 3
Suj_020,Respuestas de formulario 2,ABC,Bloque_3,Bloque_SIN,4,Opción 1
Suj_020,Respuestas de formulario 2,AQS,Bloque_9,Bloque_SIN,5,Opción 2
Suj_020,Respuestas de formulario 2,AJK,Bloque_11,Bloque_SIN,6,Opción 1
Suj_021,Respuestas de formulario 2,AEF,Bloque_1,Bloque_CON,1,Opción 1
Suj_021,Respuestas de formulario 2,AGH,Bloque_5,Bloque_CON,2,Opción 1
Suj_021,Respuestas de formulario 2,-,Bloque_0,Atencion,1,Opción 3
Suj_021,Respuestas de formulario 2,ALM,Bloque_7,Bloque_CON,3,Opción 1
Suj_021,Respuestas de formulario 2,ABC,Bloque_3,Bloque_CON,4,Opción 2
Suj_021,Respuestas de formulario 2,AQS,Bloque_9,Bloque_CON,5,Opción 1
Suj_021,Respuestas de formulario 2,AJK,Bloque_11,Bloque_CON,6,Opción 2
Suj_021,Respuestas de formulario 2,AEF,Bloque_1,Dist,1,Opción 1
Suj_021,Respuestas de formulario 2,AGH,Bloque_5,Dist,2,Opción 1
Suj_021,Respuestas de formulario 2,ALM,Bloque_7,Dist,3,Opción 2
Suj_021,Respuestas de formulario 2,ABC,Bloque_3,Dist,4,Opción 2
Suj_021,Respuestas de formulario 2,AQS,Bloque_9,Dist,5,Opción 1
Suj_021,Respuestas de formulario 2,-,Bloque_0,Atencion,2,Opción 3
Suj_021,Respuestas de formulario 2,AJK,Bloque_11,Dist,6,Opción 2
Suj_021,Respuestas de formulario 2,AEF,Bloque_1,Bloque_SIN,1,Opción 1
Suj_021,Respuestas de formulario 2,AGH,Bloque_5,Bloque_SIN,2,Opción 1
Suj_021,Respuestas de formulario 2,ALM,Bloque_7,Bloque_SIN,3,Opción 2
Suj_021,Respuestas de formulario 2,-,Bloque_0,Atencion,3,Opción 3
Suj_021,Respuestas de formulario 2,ABC,Bloque_3,Bloque_SIN,4,Opción 1
Suj_021,Respuestas de formulario 2,AQS,Bloque_9,Bloque_SIN,5,Opción 1
Suj_021,Respuestas de formulario 2,AJK,Bloque_11,Bloque_SIN,6,Opción 2
Suj_022,Respuestas de formulario 2,AEF,Bloque_1,Bloque_CON,1,Opción 2
Suj_022,Respuestas de formulario 2,AGH,Bloque_5,Bloque_CON,2,Opción 2
Suj_022,Respuestas de formulario 2,-,Bloque_0,Atencion,1,Opción 3
Suj_022,Respuestas de formulario 2,ALM,Bloque_7,Bloque_CON,3,Opción 2
Suj_022,Respuestas de formulario 2,ABC,Bloque_3,Bloque_CON,4,Opción 2
Suj_022,Respuestas de formulario 2,AQS,Bloque_9,Bloque_CON,5,Opción 2
Suj_022,Respuestas de formulario 2,AJK,Bloque_11,Bloque_CON,6,Opción 2
Suj_022,Respuestas de formulario 2,AEF,Bloque_1,Dist,1,Opción 2
Suj_022,Respuestas de formulario 2,AGH,Bloque_5,Dist,2,Opción 2
Suj_022,Respuestas de formulario 2,ALM,Bloque_7,Dist,3,Opción 2
Suj_022,Respuestas de formulario 2,ABC,Bloque_3,Dist,4,Opción 1
Suj_022,Respuestas de formulario 2,AQS,Bloque_9,Dist,5,Opción 1
Suj_022,Respuestas de formulario 2,-,Bloque_0,Atencion,2,Opción 3
Suj_022,Respuestas de formulario 2,AJK,Bloque_11,Dist,6,Opción 1
Suj_022,Respuestas de formulario 2,AEF,Bloque_1,Bloque_SIN,1,Opción 2
Suj_022,Respuestas de formulario 2,AGH,Bloque_5,Bloque_SIN,2,Opción 2
Suj_022,Respuestas de formulario 2,ALM,Bloque_7,Bloque_SIN,3,Opción 2
Suj_022,Respuestas de formulario 2,-,Bloque_0,Atencion,3,Opción 3
Suj_022,Respuestas de formulario 2,ABC,Bloque_3,Bloque_SIN,4,Opción 1
Suj_022,Respuestas de formulario 2,AQS,Bloque_9,Bloque_SIN,5,Opción 1
Suj_022,Respuestas de formulario 2,AJK,Bloque_11,Bloque_SIN,6,Opción 1
Suj_023,Respuestas de formulario 2,AEF,Bloque_1,Bloque_CON,1,Opción 1
Suj_023,Respuestas de formulario 2,AGH,Bloque_5,Bloque_CON,2,Opción 2
Suj_023,Respuestas de formulario 2,-,Bloque_0,Atencion,1,Opción 3
Suj_023,Respuestas de formulario 2,ALM,Bloque_7,Bloque_CON,3,Opción 2
Suj_023,Respuestas de formulario 2,ABC,Bloque_3,Bloque_CON,4,Opción 1
Suj_023,Respuestas de formulario 2,AQS,Bloque_9,Bloque_CON,5,Opción 2
Suj_023,Respuestas de formulario 2,AJK,Bloque_11,Bloque_CON,6,Opción 2
Suj_023,Respuestas de formulario 2,AEF,Bloque_1,Dist,1,Opción 1
Suj_023,Respuestas de formulario 2,AGH,Bloque_5,Dist,2,Opción 2
Suj_023,Respuestas de formulario 2,ALM,Bloque_7,Dist,3,Opción 2
Suj_023,Respuestas de formulario 2,ABC,Bloque_3,Dist,4,Opción 1
Suj_023,Respuestas de formulario 2,AQS,Bloque_9,Dist,5,Opción 2
Suj_023,Respuestas de formulario 2,-,Bloque_0,Atencion,2,Opción 3
Suj_023,Respuestas de formulario 2,AJK,Bloque_11,Dist,6,Opción 2
Suj_023,Respuestas de formulario 2,AEF,Bloque_1,Bloque_SIN,1,Opción 1
Suj_023,Respuestas de formulario 2,AGH,Bloque_5,Bloque_SIN,2,Opción 2
Suj_023,Respuestas de formulario 2,ALM,Bloque_7,Bloque_SIN,3,Opción 1
Suj_023,Respuestas de formulario 2,-,Bloque_0,Atencion,3,Opción 3
Suj_023,Respuestas de formulario 2,ABC,Bloque_3,Bloque_SIN,4,Opción 1
Suj_023,Respuestas de formulario 2,AQS,Bloque_9,Bloque_SIN,5,Opción 2
Suj_023,Respuestas de formulario 2,AJK,Bloque_11,Bloque_SIN,6,Opción 2
Suj_024,Respuestas de formulario 2,AEF,Bloque_1,Bloque_CON,1,Opción 2
Suj_024,Respuestas de formulario 2,AGH,Bloque_5,Bloque_CON,2,Opción 1
Suj_024,Respuestas de formulario 2,-,Bloque_0,Atencion,1,Opción 1
Suj_024,Respuestas de formulario 2,ALM,Bloque_7,Bloque_CON,3,Opción 2
Suj_024,Respuestas de formulario 2,ABC,Bloque_3,Bloque_CON,4,Opción 1
Suj_024,Respuestas de formulario 2,AQS,Bloque_9,Bloque_CON,5,Opción 1
Suj_024,Respuestas de formulario 2,AJK,Bloque_11,Bloque_CON,6,Opción 1
Suj_024,Respuestas de formulario 2,AEF,Bloque_1,Dist,1,Opción 1
Suj_024,Respuestas de formulario 2,AGH,Bloque_5,Dist,2,Opción 2
Suj_024,Respuestas de formulario 2,ALM,Bloque_7,Dist,3,Opción 2
Suj_024,Respuestas de formulario 2,ABC,Bloque_3,Dist,4,Opción 1
Suj_024,Respuestas de formulario 2,AQS,Bloque_9,Dist,5,Opción 1
Suj_024,Respuestas de formulario 2,-,Bloque_0,Atencion,2,Opción 3
Suj_024,Respuestas de formulario 2,AJK,Bloque_11,Dist,6,Opción 2
Suj_024,Respuestas de formulario 2,AEF,Bloque_1,Bloque_SIN,1,Opción 1
Suj_024,Respuestas de formulario 2,AGH,Bloque_5,Bloque_SIN,2,Opción 2
Suj_024,Respuestas de formulario 2,ALM,Bloque_7,Bloque_SIN,3,Opción 2
Suj_024,Respuestas de formulario 2,-,Bloque_0,Atencion,3,Opción 1
Suj_024,Respuestas de formulario 2,ABC,Bloque_3,Bloque_SIN,4,Opción 1
Suj_024,Respuestas de formulario 2,AQS,Bloque_9,Bloque_SIN,5,Opción 1
Suj_024,Respuestas de formulario 2,AJK,Bloque_11,Bloque_SIN,6,Opción 1
Suj_025,Respuestas de formulario 2,AEF,Bloque_1,Bloque_CON,1,Opción 1
Suj_025,Respuestas de formulario 2,AGH,Bloque_5,Bloque_CON,2,Opción 2
Suj_025,Respuestas de formulario 2,-,Bloque_0,Atencion,1,Opción 3
Suj_025,Respuestas de formulario 2,ALM,Bloque_7,Bloque_CON,3,Opción 2
Suj_025,Respuestas de formulario 2,ABC,Bloque_3,Bloque_CON,4,Opción 1
Suj_025,Respuestas de formulario 2,AQS,Bloque_9,Bloque_CON,5,Opción 2
Suj_025,Respuestas de formulario 2,AJK,Bloque_11,Bloque_CON,6,Opción 2
Suj_025,Respuestas de formulario 2,AEF,Bloque_1,Dist,1,Opción 1
Suj_025,Respuestas de formulario 2,AGH,Bloque_5,Dist,2,Opción 2
Suj_025,Respuestas de formulario 2,ALM,Bloque_7,Dist,3,Opción 2
Suj_025,Respuestas de formulario 2,ABC,Bloque_3,Dist,4,Opción 1
Suj_025,Respuestas de formulario 2,AQS,Bloque_9,Dist,5,Opción 2
Suj_025,Respuestas de formulario 2,-,Bloque_0,Atencion,2,Opción 3
Suj_025,Respuestas de formulario 2,AJK,Bloque_11,Dist,6,Opción 2
Suj_025,Respuestas de formulario 2,AEF,Bloque_1,Bloque_SIN,1,Opción 1
Suj_025,Respuestas de formulario 2,AGH,Bloque_5,Bloque_SIN,2,Opción 2
Suj_025,Respuestas de formulario 2,ALM,Bloque_7,Bloque_SIN,3,Opción 2
Suj_025,Respuestas de formulario 2,-,Bloque_0,Atencion,3,Opción 3
Suj_025,Respuestas de formulario 2,ABC,Bloque_3,Bloque_SIN,4,Opción 1
Suj_025,Respuestas de formulario 2,AQS,Bloque_9,Bloque_SIN,5,Opción 2
Suj_025,Respuestas de formulario 2,AJK,Bloque_11,Bloque_SIN,6,Opción 2
Suj_026,Respuestas de formulario 3,ALM,Bloque_1,Bloque_CON,1,Opción 1
Suj_026,Respuestas de formulario 3,-,Bloque_0,Atencion,1,Opción 3
Suj_026,Respuestas de formulario 3,ABC,Bloque_5,Bloque_CON,2,Opción 2
Suj_026,Respuestas de formulario 3,AQS,Bloque_7,Bloque_CON,3,Opción 1
Suj_026,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,4,Opción 2
Suj_026,Respuestas de formulario 3,AGH,Bloque_9,Bloque_CON,5,Opción 1
Suj_026,Respuestas de formulario 3,AJK,Bloque_11,Bloque_CON,6,Opción 1
Suj_026,Respuestas de formulario 3,ALM,Bloque_1,Bloque_SIN,1,Opción 1
Suj_026,Respuestas de formulario 3,ABC,Bloque_5,Bloque_SIN,2,Opción 1
Suj_026,Respuestas de formulario 3,AQS,Bloque_7,Bloque_SIN,3,Opción 1
Suj_026,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,4,Opción 1
Suj_026,Respuestas de formulario 3,-,Bloque_0,Atencion,2,Opción 3
Suj_026,Respuestas de formulario 3,AGH,Bloque_9,Bloque_SIN,5,Opción 1
Suj_026,Respuestas de formulario 3,AJK,Bloque_11,Bloque_SIN,6,Opción 1
Suj_026,Respuestas de formulario 3,ALM,Bloque_1,Dist,1,Opción 1
Suj_026,Respuestas de formulario 3,ABC,Bloque_5,Dist,2,Opción 1
Suj_026,Respuestas de formulario 3,-,Bloque_0,Atencion,3,Opción 3
Suj_026,Respuestas de formulario 3,AQS,Bloque_7,Dist,3,Opción 1
Suj_026,Respuestas de formulario 3,AEF,Bloque_3,Dist,4,Opción 2
Suj_026,Respuestas de formulario 3,AGH,Bloque_9,Dist,5,Opción 1
Suj_026,Respuestas de formulario 3,AJK,Bloque_11,Dist,6,Opción 1
Suj_027,Respuestas de formulario 3,ALM,Bloque_1,Bloque_CON,1,Opción 1
Suj_027,Respuestas de formulario 3,-,Bloque_0,Atencion,1,Opción 3
Suj_027,Respuestas de formulario 3,ABC,Bloque_5,Bloque_CON,2,Opción 2
Suj_027,Respuestas de formulario 3,AQS,Bloque_7,Bloque_CON,3,Opción 2
Suj_027,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,4,Opción 1
Suj_027,Respuestas de formulario 3,AGH,Bloque_9,Bloque_CON,5,Opción 1
Suj_027,Respuestas de formulario 3,AJK,Bloque_11,Bloque_CON,6,Opción 1
Suj_027,Respuestas de formulario 3,ALM,Bloque_1,Bloque_SIN,1,Opción 1
Suj_027,Respuestas de formulario 3,ABC,Bloque_5,Bloque_SIN,2,Opción 2
Suj_027,Respuestas de formulario 3,AQS,Bloque_7,Bloque_SIN,3,Opción 1
Suj_027,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,4,Opción 1
Suj_027,Respuestas de formulario 3,-,Bloque_0,Atencion,2,Opción 3
Suj_027,Respuestas de formulario 3,AGH,Bloque_9,Bloque_SIN,5,Opción 1
Suj_027,Respuestas de formulario 3,AJK,Bloque_11,Bloque_SIN,6,Opción 1
Suj_027,Respuestas de formulario 3,ALM,Bloque_1,Dist,1,Opción 1
Suj_027,Respuestas de formulario 3,ABC,Bloque_5,Dist,2,Opción 1
Suj_027,Respuestas de formulario 3,-,Bloque_0,Atencion,3,Opción 3
Suj_027,Respuestas de formulario 3,AQS,Bloque_7,Dist,3,Opción 1
Suj_027,Respuestas de formulario 3,AEF,Bloque_3,Dist,4,Opción 2
Suj_027,Respuestas de formulario 3,AGH,Bloque_9,Dist,5,Opción 1
Suj_027,Respuestas de formulario 3,AJK,Bloque_11,Dist,6,Opción 2
Suj_028,Respuestas de formulario 3,ALM,Bloque_1,Bloque_CON,1,Opción 1
Suj_028,Respuestas de formulario 3,-,Bloque_0,Atencion,1,Opción 3
Suj_028,Respuestas de formulario 3,ABC,Bloque_5,Bloque_CON,2,Opción 2
Suj_028,Respuestas de formulario 3,AQS,Bloque_7,Bloque_CON,3,Opción 2
Suj_028,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,4,Opción 1
Suj_028,Respuestas de formulario 3,AGH,Bloque_9,Bloque_CON,5,Opción 1
Suj_028,Respuestas de formulario 3,AJK,Bloque_11,Bloque_CON,6,Opción 1
Suj_028,Respuestas de formulario 3,ALM,Bloque_1,Bloque_SIN,1,Opción 1
Suj_028,Respuestas de formulario 3,ABC,Bloque_5,Bloque_SIN,2,Opción 2
Suj_028,Respuestas de formulario 3,AQS,Bloque_7,Bloque_SIN,3,Opción 2
Suj_028,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,4,Opción 1
Suj_028,Respuestas de formulario 3,-,Bloque_0,Atencion,2,Opción 3
Suj_028,Respuestas de formulario 3,AGH,Bloque_9,Bloque_SIN,5,Opción 1
Suj_028,Respuestas de formulario 3,AJK,Bloque_11,Bloque_SIN,6,Opción 2
Suj_028,Respuestas de formulario 3,ALM,Bloque_1,Dist,1,Opción 1
Suj_028,Respuestas de formulario 3,ABC,Bloque_5,Dist,2,Opción 2
Suj_028,Respuestas de formulario 3,-,Bloque_0,Atencion,3,Opción 3
Suj_028,Respuestas de formulario 3,AQS,Bloque_7,Dist,3,Opción 2
Suj_028,Respuestas de formulario 3,AEF,Bloque_3,Dist,4,Opción 2
Suj_028,Respuestas de formulario 3,AGH,Bloque_9,Dist,5,Opción 2
Suj_028,Respuestas de formulario 3,AJK,Bloque_11,Dist,6,Opción 1
Suj_029,Respuestas de formulario 3,ALM,Bloque_1,Bloque_CON,1,Opción 1
Suj_029,Respuestas de formulario 3,-,Bloque_0,Atencion,1,Opción 2
Suj_029,Respuestas de formulario 3,ABC,Bloque_5,Bloque_CON,2,Opción 2
Suj_029,Respuestas de formulario 3,AQS,Bloque_7,Bloque_CON,3,Opción 1
Suj_029,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,4,Opción 1
Suj_029,Respuestas de formulario 3,AGH,Bloque_9,Bloque_CON,5,Opción 2
Suj_029,Respuestas de formulario 3,AJK,Bloque_11,Bloque_CON,6,Opción 2
Suj_029,Respuestas de formulario 3,ALM,Bloque_1,Bloque_SIN,1,Opción 1
Suj_029,Respuestas de formulario 3,ABC,Bloque_5,Bloque_SIN,2,Opción 2
Suj_029,Respuestas de formulario 3,AQS,Bloque_7,Bloque_SIN,3,Opción 1
Suj_029,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,4,Opción 2
Suj_029,Respuestas de formulario 3,-,Bloque_0,Atencion,2,Opción 2
Suj_029,Respuestas de formulario 3,AGH,Bloque_9,Bloque_SIN,5,Opción 2
Suj_029,Respuestas de formulario 3,AJK,Bloque_11,Bloque_SIN,6,Opción 1
Suj_029,Respuestas de formulario 3,ALM,Bloque_1,Dist,1,Opción 2
Suj_029,Respuestas de formulario 3,ABC,Bloque_5,Dist,2,Opción 1
Suj_029,Respuestas de formulario 3,-,Bloque_0,Atencion,3,Opción 3
Suj_029,Respuestas de formulario 3,AQS,Bloque_7,Dist,3,Opción 1
Suj_029,Respuestas de formulario 3,AEF,Bloque_3,Dist,4,Opción 2
Suj_029,Respuestas de formulario 3,AGH,Bloque_9,Dist,5,Opción 1
Suj_029,Respuestas de formulario 3,AJK,Bloque_11,Dist,6,Opción 2
Suj_030,Respuestas de formulario 3,ALM,Bloque_1,Bloque_CON,1,Opción 2
Suj_030,Respuestas de formulario 3,-,Bloque_0,Atencion,1,Opción 1
Suj_030,Respuestas de formulario 3,ABC,Bloque_5,Bloque_CON,2,Opción 2
Suj_030,Respuestas de formulario 3,AQS,Bloque_7,Bloque_CON,3,Opción 2
Suj_030,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,4,Opción 2
Suj_030,Respuestas de formulario 3,AGH,Bloque_9,Bloque_CON,5,Opción 2
Suj_030,Respuestas de formulario 3,AJK,Bloque_11,Bloque_CON,6,Opción 2
Suj_030,Respuestas de formulario 3,ALM,Bloque_1,Bloque_SIN,1,Opción 2
Suj_030,Respuestas de formulario 3,ABC,Bloque_5,Bloque_SIN,2,Opción 2
Suj_030,Respuestas de formulario 3,AQS,Bloque_7,Bloque_SIN,3,Opción 2
Suj_030,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,4,Opción 2
Suj_030,Respuestas de formulario 3,-,Bloque_0,Atencion,2,Opción 2
Suj_030,Respuestas de formulario 3,AGH,Bloque_9,Bloque_SIN,5,Opción 2
Suj_030,Respuestas de formulario 3,AJK,Bloque_11,Bloque_SIN,6,Opción 2
Suj_030,Respuestas de formulario 3,ALM,Bloque_1,Dist,1,Opción 2
Suj_030,Respuestas de formulario 3,ABC,Bloque_5,Dist,2,Opción 2
Suj_030,Respuestas de formulario 3,-,Bloque_0,Atencion,3,Opción 2
Suj_030,Respuestas de formulario 3,AQS,Bloque_7,Dist,3,Opción 2
Suj_030,Respuestas de formulario 3,AEF,Bloque_3,Dist,4,Opción 2
Suj_030,Respuestas de formulario 3,AGH,Bloque_9,Dist,5,Opción 2
Suj_030,Respuestas de formulario 3,AJK,Bloque_11,Dist,6,Opción 2
Suj_031,Respuestas de formulario 3,ALM,Bloque_1,Bloque_CON,1,Opción 2
Suj_031,Respuestas de formulario 3,-,Bloque_0,Atencion,1,Opción 3
Suj_031,Respuestas de formulario 3,ABC,Bloque_5,Bloque_CON,2,Opción 2
Suj_031,Respuestas de formulario 3,AQS,Bloque_7,Bloque_CON,3,Opción 2
Suj_031,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,4,Opción 2
Suj_031,Respuestas de formulario 3,AGH,Bloque_9,Bloque_CON,5,Opción 2
Suj_031,Respuestas de formulario 3,AJK,Bloque_11,Bloque_CON,6,Opción 2
Suj_031,Respuestas de formulario 3,ALM,Bloque_1,Bloque_SIN,1,Opción 2
Suj_031,Respuestas de formulario 3,ABC,Bloque_5,Bloque_SIN,2,Opción 2
Suj_031,Respuestas de formulario 3,AQS,Bloque_7,Bloque_SIN,3,Opción 2
Suj_031,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,4,Opción 2
